variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
114.91729498702693,15.7443734835789,41.000862714432365,157.443734835789,40.33392699552491,0.683251173728607,0.3528621639794325,61.476483493188965,True,114.91729498702693,geometric_median,0.0003836000105366111,10,,5.852726699222472,london,10,mixed,3
28.321348685636575,13.633199406022683,20.801890165095347,136.33199406022683,16.61484647642842,0.8677718518431918,0.22080078821078186,4.968156941232742,True,28.321348685636575,min_sum,0.05095409997738898,1350,,0.688853382060208,london,10,mixed,3
16.769572176293817,14.612009818128783,19.696427715531954,146.12009818128783,12.019427668185685,0.9271775976138505,0.15644827102992687,2.5656412132419453,True,16.769572176293817,min_max,0.05319409997900948,1350,,0.0,london,10,mixed,3
14.86158226989509,16.51618981958632,21.968183141281457,165.1618981958632,12.134904411964316,0.948333796861735,0.13075494566470147,2.234064928494812,True,14.86158226989509,random,0.014352599973790348,720,,-0.11377689820232524,london,10,mixed,3
16.769572176293817,14.612009818128783,19.696427715531954,146.12009818128783,12.019427668185685,0.9271775976138505,0.15644827102992687,2.5656412132419453,True,16.769572176293817,exhaustive,0.05515020003076643,1350,,0.0,london,10,mixed,3
87.17975918008,23.671041609053532,37.61709212083285,236.71041609053532,27.065999301056497,0.8653590231718962,0.22346785655890833,3.56523184502041,True,87.17975918008,ours,0.027398500009439886,1440,254.0,-0.015935302734865365,london,10,mixed,4
537.5825993119867,21.30068957713216,88.58519036104617,213.0068957713216,82.93983094631508,0.457700466204954,0.4478692065696781,15.691683000712178,True,537.5825993119867,centroid,1.0500021744519472e-05,10,,5.068106436887601,london,10,mixed,4
319.0334267933192,20.565966327200705,69.79137601876596,205.65966327200704,63.98129460075055,0.5700314076608415,0.4012762860209824,12.012116698117657,True,319.0334267933192,weighted_centroid,2.9499991796910763e-05,10,,2.6011745789103027,london,10,mixed,4
555.0996835166396,21.34757967121537,89.84960698877163,213.4757967121537,84.21917726789275,0.45084157435844435,0.44993238671226576,15.9578596027208,True,555.0996835166396,geometric_median,0.00019160000374540687,10,,5.265835179510217,london,10,mixed,4
294.98193007195516,20.583826895165977,66.93077747516624,205.83826895165978,60.2692478231372,0.5895480193448904,0.3940799664202421,10.047358635531973,True,294.98193007195516,min_sum,0.06132640002761036,1570,,2.3296869186726434,london,10,mixed,4
90.57069749889476,24.061198584409404,36.66759223057769,240.61198584409402,26.506796397940086,0.8647213180561663,0.22401450420961733,3.608732311380307,True,90.57069749889476,min_max,0.06116970005678013,1570,,0.02234081458333495,london,10,mixed,4
88.8765392909399,24.406186917149505,38.4703434252095,244.06186917149506,27.247346234653193,0.8701657548780037,0.2153671829175925,3.427813691121719,True,88.8765392909399,random,0.014840800024103373,780,,0.0032175536371028966,london,10,mixed,4
88.59149141551953,23.392036452083516,40.74342314495293,233.92036452083516,28.594415161555226,0.8606567520894265,0.22412149704678663,3.3536419764174243,True,88.59149141551953,exhaustive,0.06603980000363663,1570,,0.0,london,10,mixed,4
